customer_id,customer_age,customer_gender,customer_segment,registration_date
CUST02728,19,Female,Premium,2025-02-26
CUST02729,58,Male,Mass,2023-11-21
CUST02730,38,Male,Mass,2024-03-31
CUST02731,19,Female,Mass,2024-12-26
CUST02732,44,Male,Mass,2024-03-25
CUST02733,26,Male,Premium,2024-09-08
CUST02734,18,Male,Mass,2022-09-21
CUST02735,28,Female,Business,2024-04-29
CUST02736,20,Male,Mass,2024-04-14
CUST02737,69,Female,Mass,2023-08-06
CUST02738,40,Female,Mass,2022-06-01
CUST02739,43,Male,Mass,2023-04-25
CUST02740,21,Male,Mass,2025-03-28
CUST02741,35,Male,Mass,2025-05-14
CUST02742,23,Female,Mass,2023-04-13
CUST02743,52,Female,Mass,2023-03-31
CUST02744,39,Female,Mass,2023-03-22
CUST02745,60,Male,Mass,2023-02-01
CUST02746,32,Female,Premium,2024-09-24
CUST02747,39,Male,Premium,2025-06-17
CUST02748,54,Female,Mass,2021-11-15
CUST02749,69,Female,Mass,2021-04-21
CUST02750,59,Male,Mass,2023-03-18
CUST02751,29,Male,Premium,2025-02-05
CUST02752,64,Female,Mass,2023-11-07
CUST02753,66,Female,Mass,2024-05-28
CUST02754,59,Male,Mass,2022-05-02
CUST02755,55,Male,Premium,2023-03-22
CUST02756,35,Female,Mass,2024-08-21
CUST02757,62,Male,Mass,2022-06-01
CUST02758,52,Male,Mass,2024-02-27
CUST02759,47,Male,Mass,2023-04-15
CUST02760,41,Male,Premium,2022-09-16
CUST02761,59,Female,Mass,2023-11-14
CUST02762,47,Other,Premium,2025-04-14
CUST02763,31,Female,Mass,2024-03-01
CUST02764,23,Male,Mass,2022-07-10
CUST02765,20,Female,Premium,2024-09-06
CUST02766,33,Female,Mass,2022-05-12
CUST02767,24,Male,Mass,2023-06-07
CUST02768,69,Female,Mass,2025-10-09
CUST02769,31,Male,Premium,2022-01-17
CUST02770,26,Other,Mass,2021-08-04
CUST02771,32,Male,Premium,2023-01-26
CUST02772,38,Female,Mass,2022-06-27
CUST02773,52,Male,Business,2023-07-05
CUST02774,19,Male,Mass,2025-12-07
CUST02775,44,Male,Mass,2023-11-01
CUST02776,19,Female,Mass,2021-03-23
CUST02777,52,Female,Business,2023-09-21
CUST02778,35,Female,Premium,2024-03-25
CUST02779,31,Female,Mass,2021-06-15
CUST02780,37,Female,Mass,2021-07-27
CUST02781,35,Male,Mass,2021-01-24
CUST02782,27,Male,Mass,2023-03-18
CUST02783,42,Female,Mass,2023-06-06
CUST02784,19,Female,Mass,2022-11-22
CUST02785,42,Female,Mass,2021-11-28
CUST02786,50,Male,Mass,2025-05-05
CUST02787,53,Male,Premium,2023-09-29
CUST02788,48,Female,Mass,2025-03-23
CUST02789,31,Female,Mass,2025-03-15
CUST02790,18,Male,Mass,2025-06-24
CUST02791,63,Female,Mass,2025-06-05
CUST02792,33,Female,Mass,2021-08-29
CUST02793,63,Male,Mass,2023-04-16
CUST02794,69,Female,Mass,2021-06-30
CUST02795,20,Female,Mass,2024-08-09
CUST02796,52,Female,Premium,2024-01-12
CUST02797,58,Female,Mass,2025-05-09
CUST02798,23,Female,Mass,2021-03-31
CUST02799,42,Male,Premium,2022-03-15
CUST02800,30,Male,Mass,2025-10-05
CUST02801,70,Male,Mass,2022-06-27
CUST02802,51,Male,Mass,2021-07-12
CUST02803,25,Male,Mass,2022-05-03
CUST02804,38,Male,Mass,2022-09-04
CUST02805,51,Male,Mass,2024-10-04
CUST02806,21,Male,Premium,2024-01-18
CUST02807,42,Female,Mass,2023-08-13
CUST02808,32,Male,Mass,2024-02-21
CUST02809,21,Female,Mass,2024-10-29
CUST02810,62,Female,Mass,2023-12-07
CUST02811,29,Male,Mass,2024-12-27
CUST02812,49,Female,Premium,2021-05-26
CUST02813,49,Female,Premium,2023-10-24
CUST02814,45,Male,Mass,2025-04-03
CUST02815,30,Male,Mass,2024-08-30
CUST02816,48,Male,Premium,2021-11-23
CUST02817,31,Male,Mass,2023-09-15
CUST02818,37,Male,Mass,2024-01-10
CUST02819,35,Female,Mass,2021-06-02
CUST02820,46,Female,Business,2022-02-06
CUST02821,23,Female,Mass,2023-03-31
CUST02822,49,Male,Premium,2022-05-03
CUST02823,46,Male,Mass,2021-03-08
CUST02824,60,Male,Mass,2021-03-30
CUST02825,19,Male,Mass,2024-03-04
CUST02826,40,Male,Mass,2021-07-21
CUST02827,36,Female,Premium,2022-03-04
CUST02828,48,Male,Premium,2023-07-29
CUST02829,68,Female,Mass,2024-04-17
CUST02830,22,Male,Mass,2021-12-05
CUST02831,36,Female,Mass,2021-03-20
CUST02832,51,Female,Mass,2025-06-09
CUST02833,27,Female,Mass,2025-04-06
CUST02834,42,Male,Mass,2022-01-13
CUST02835,19,Female,Premium,2021-06-14
CUST02836,28,Female,Mass,2025-04-13
CUST02837,67,Female,Premium,2023-01-19
CUST02838,48,Female,Mass,2025-12-29
CUST02839,32,Female,Mass,2025-09-17
CUST02840,26,Male,Mass,2023-07-26
CUST02841,40,Female,Premium,2021-06-04
CUST02842,36,Female,Mass,2024-02-21
CUST02843,26,Male,Premium,2025-06-11
CUST02844,52,Male,Mass,2024-05-10
CUST02845,38,Male,Mass,2023-11-30
CUST02846,26,Female,Mass,2021-06-18
CUST02847,45,Male,Mass,2023-12-30
CUST02848,63,Male,Mass,2023-03-03
CUST02849,68,Male,Premium,2024-09-15
CUST02850,24,Female,Premium,2025-01-03
CUST02851,33,Male,Premium,2024-11-23
CUST02852,33,Female,Premium,2025-02-25
CUST02853,50,Male,Premium,2023-09-30
CUST02854,21,Female,Premium,2021-12-20
CUST02855,21,Female,Mass,2021-11-24
CUST02856,56,Male,Mass,2022-05-13
CUST02857,57,Male,Mass,2024-12-13
CUST02858,34,Female,Mass,2025-03-07
CUST02859,54,Male,Premium,2025-04-12
CUST02860,56,Male,Mass,2021-12-11
CUST02861,69,Female,Mass,2022-10-05
CUST02862,46,Other,Mass,2023-02-28
CUST02863,69,Female,Mass,2022-01-12
CUST02864,53,Male,Mass,2024-08-11
CUST02865,55,Male,Mass,2024-08-04
CUST02866,56,Male,Mass,2024-07-01
CUST02867,67,Female,Mass,2022-03-10
CUST02868,54,Female,Mass,2022-05-16
CUST02869,69,Female,Mass,2024-01-14
CUST02870,52,Male,Mass,2022-06-05
CUST02871,24,Female,Mass,2022-07-16
CUST02872,44,Male,Mass,2022-05-28
CUST02873,45,Male,Premium,2022-05-31
CUST02874,39,Female,Mass,2025-03-20
CUST02875,31,Male,Premium,2022-05-12
CUST02876,24,Female,Premium,2022-08-25
CUST02877,54,Female,Premium,2023-10-12
CUST02878,39,Female,Mass,2024-03-31
CUST02879,22,Female,Mass,2022-10-29
CUST02880,19,Female,Mass,2025-03-31
CUST02881,44,Female,Mass,2021-12-31
CUST02882,38,Male,Premium,2025-04-17
CUST02883,55,Male,Mass,2024-12-19
CUST02884,32,Female,Business,2023-08-25
CUST02885,38,Female,Premium,2025-05-18
CUST02886,27,Female,Mass,2021-12-30
CUST02887,40,Male,Mass,2021-04-18
CUST02888,56,Male,Mass,2023-11-04
CUST02889,22,Male,Mass,2023-11-13
CUST02890,18,Female,Mass,2022-09-15
CUST02891,30,Female,Premium,2021-11-17
CUST02892,38,Female,Mass,2022-05-25
CUST02893,43,Male,Mass,2022-11-03
CUST02894,67,Male,Mass,2023-12-01
CUST02895,62,Female,Mass,2025-12-23
CUST02896,38,Female,Mass,2021-10-31
CUST02897,70,Male,Mass,2023-08-27
CUST02898,35,Female,Mass,2025-08-07
CUST02899,54,Male,Mass,2024-12-09
CUST02900,62,Female,Mass,2025-01-13
CUST02901,49,Female,Mass,2025-12-29
CUST02902,53,Female,Business,2024-11-18
CUST02903,34,Female,Mass,2025-08-16
CUST02904,52,Male,Mass,2025-06-06
CUST02905,66,Female,Mass,2021-12-31
CUST02906,28,Female,Mass,2023-01-08
CUST02907,38,Female,Premium,2023-09-16
CUST02908,69,Female,Premium,2023-10-18
CUST02909,70,Male,Premium,2024-12-23
CUST02910,43,Female,Premium,2021-06-01
CUST02911,21,Female,Premium,2021-09-16
CUST02912,51,Male,Mass,2025-06-03
CUST02913,69,Female,Premium,2022-12-08
CUST02914,65,Male,Mass,2021-08-11
CUST02915,35,Male,Mass,2024-07-13
CUST02916,57,Male,Premium,2021-08-18
CUST02917,52,Female,Mass,2022-03-15
CUST02918,58,Female,Premium,2021-05-30
CUST02919,46,Female,Mass,2023-06-29
CUST02920,69,Female,Premium,2025-01-20
CUST02921,46,Male,Mass,2023-09-05
CUST02922,55,Male,Mass,2024-03-05
CUST02923,59,Male,Mass,2022-09-27
CUST02924,38,Female,Premium,2022-02-03
CUST02925,59,Female,Mass,2022-09-14
CUST02926,30,Male,Mass,2021-05-23
CUST02927,66,Female,Mass,2023-08-06
CUST02928,58,Female,Mass,2023-12-30
CUST02929,34,Male,Business,2021-02-23
CUST02930,26,Female,Mass,2023-04-24
CUST02931,58,Female,Mass,2023-07-27
CUST02932,18,Female,Mass,2024-11-27
CUST02933,19,Male,Mass,2022-07-06
CUST02934,65,Female,Mass,2025-09-29
CUST02935,46,Female,Premium,2023-11-17
CUST02936,50,Male,Premium,2021-10-26
CUST02937,27,Female,Mass,2022-11-23
CUST02938,67,Male,Mass,2022-07-12
CUST02939,57,Female,Business,2025-08-05
CUST02940,38,Female,Mass,2024-09-05
CUST02941,45,Female,Mass,2022-03-21
CUST02942,28,Male,Mass,2021-04-08
CUST02943,51,Male,Mass,2024-02-24
CUST02944,25,Male,Mass,2021-02-27
CUST02945,39,Male,Business,2021-06-26
CUST02946,25,Male,Mass,2022-12-20
CUST02947,66,Female,Premium,2024-08-01
CUST02948,32,Male,Mass,2022-10-28
CUST02949,34,Female,Mass,2023-11-17
CUST02950,40,Male,Mass,2025-01-14
CUST02951,41,Female,Premium,2021-11-19
CUST02952,62,Female,Mass,2022-11-06
CUST02953,36,Female,Mass,2024-06-27
CUST02954,22,Other,Business,2025-09-20
CUST02955,49,Male,Premium,2024-10-25
CUST02956,61,Male,Business,2023-04-26
CUST02957,18,Male,Mass,2021-03-31
CUST02958,40,Male,Premium,2021-05-11
CUST02959,54,Female,Mass,2025-03-29
CUST02960,25,Male,Business,2023-11-19
CUST02961,30,Female,Business,2025-12-06
CUST02962,25,Male,Business,2025-04-17
CUST02963,40,Other,Business,2022-10-24
CUST02964,60,Female,Mass,2024-01-15
CUST02965,18,Male,Premium,2021-02-27
CUST02966,62,Male,Mass,2023-12-17
CUST02967,68,Female,Premium,2023-09-21
CUST02968,41,Other,Business,2024-11-18
CUST02969,52,Male,Mass,2023-11-15
CUST02970,41,Male,Mass,2021-07-09
CUST02971,34,Female,Premium,2023-08-17
CUST02972,22,Female,Mass,2021-03-17
CUST02973,37,Male,Mass,2022-01-06
CUST02974,38,Female,Mass,2023-06-18
CUST02975,57,Female,Mass,2023-05-01
CUST02976,48,Female,Mass,2025-10-27
CUST02977,63,Female,Mass,2022-05-21
CUST02978,53,Female,Mass,2021-07-02
CUST02979,28,Male,Business,2021-06-03
CUST02980,69,Female,Mass,2024-07-16
CUST02981,32,Male,Mass,2023-06-22
CUST02982,36,Female,Mass,2024-07-25
CUST02983,24,Male,Mass,2024-09-25
CUST02984,68,Female,Mass,2023-11-13
CUST02985,45,Male,Premium,2024-12-26
CUST02986,68,Female,Premium,2022-06-10
CUST02987,60,Male,Mass,2022-08-29
CUST02988,22,Female,Premium,2024-09-28
CUST02989,22,Female,Mass,2023-05-29
CUST02990,47,Female,Mass,2023-12-12
CUST02991,49,Female,Business,2021-12-05
CUST02992,25,Male,Mass,2023-12-01
CUST02993,27,Female,Premium,2025-08-27
CUST02994,55,Female,Mass,2022-06-02
CUST02995,64,Female,Mass,2022-02-11
CUST02996,49,Female,Business,2021-05-18
CUST02997,65,Female,Mass,2024-01-28
CUST02998,45,Male,Mass,2021-12-07
CUST02999,34,Female,Premium,2025-10-26
CUST03000,48,Female,Mass,2024-09-01
CUST03001,25,Female,Premium,2022-06-26
CUST03002,57,Female,Premium,2021-08-13
CUST03003,42,Male,Mass,2021-09-18
CUST03004,26,Male,Mass,2024-06-24
CUST03005,19,Male,Mass,2024-01-08
CUST03006,32,Male,Premium,2022-11-28
CUST03007,67,Female,Mass,2023-03-22
CUST03008,20,Female,Mass,2025-09-12
CUST03009,66,Male,Mass,2022-04-18
CUST03010,53,Male,Mass,2021-03-18
CUST03011,21,Female,Mass,2021-09-19
CUST03012,31,Female,Business,2025-10-31
CUST03013,58,Female,Mass,2023-10-23
CUST03014,58,Female,Mass,2021-01-17
CUST03015,42,Female,Premium,2021-12-10
CUST03016,67,Male,Mass,2023-11-02
CUST03017,27,Male,Premium,2023-07-29
CUST03018,38,Male,Mass,2022-11-25
CUST03019,53,Male,Mass,2023-04-26
CUST03020,29,Female,Business,2023-10-28
CUST03021,44,Female,Mass,2021-09-03
CUST03022,57,Male,Mass,2023-09-13
CUST03023,19,Female,Mass,2024-03-26
CUST03024,30,Male,Business,2021-06-23
CUST03025,70,Female,Premium,2025-02-19
CUST03026,49,Female,Mass,2023-04-26
CUST03027,48,Male,Premium,2022-11-24
CUST03028,33,Male,Mass,2023-10-06
CUST03029,49,Female,Mass,2021-10-08
CUST03030,49,Female,Premium,2024-08-25
CUST03031,51,Male,Premium,2023-09-17
CUST03032,28,Female,Mass,2021-08-25
CUST03033,27,Female,Mass,2021-06-06
CUST03034,32,Male,Mass,2024-06-28
CUST03035,34,Male,Premium,2023-10-20
CUST03036,57,Male,Premium,2024-05-29
CUST03037,35,Female,Mass,2021-12-04
CUST03038,26,Female,Premium,2024-05-31
CUST03039,42,Female,Premium,2024-05-19
CUST03040,57,Female,Premium,2021-12-03
CUST03041,31,Female,Mass,2024-03-03
CUST03042,42,Female,Mass,2023-02-10
CUST03043,67,Female,Mass,2022-05-10
CUST03044,39,Male,Mass,2022-07-01
CUST03045,69,Female,Premium,2024-04-21
CUST03046,47,Female,Premium,2021-06-10
CUST03047,37,Female,Mass,2022-08-28
CUST03048,38,Male,Business,2022-01-22
CUST03049,61,Female,Mass,2024-05-05
CUST03050,49,Female,Mass,2025-10-08
CUST03051,68,Male,Mass,2025-02-16
CUST03052,63,Female,Mass,2025-03-06
CUST03053,66,Male,Mass,2023-09-15
CUST03054,38,Female,Mass,2025-02-21
CUST03055,52,Female,Business,2024-10-07
CUST03056,49,Female,Mass,2025-04-03
CUST03057,47,Male,Mass,2021-08-22
CUST03058,56,Male,Mass,2025-05-21
CUST03059,66,Female,Business,2025-11-15
CUST03060,29,Male,Mass,2024-12-03
CUST03061,58,Female,Business,2024-07-23
CUST03062,64,Male,Mass,2022-12-12
CUST03063,35,Female,Mass,2022-04-04
CUST03064,38,Female,Premium,2025-01-16
CUST03065,30,Male,Mass,2022-02-17
CUST03066,38,Female,Premium,2023-11-08
CUST03067,25,Female,Mass,2021-03-13
CUST03068,63,Female,Mass,2025-08-18
CUST03069,57,Male,Premium,2022-01-13
CUST03070,63,Female,Mass,2022-11-13
CUST03071,24,Male,Mass,2023-04-14
CUST03072,40,Male,Mass,2024-10-10
CUST03073,61,Male,Mass,2025-12-23
CUST03074,49,Female,Mass,2021-05-31
CUST03075,28,Male,Mass,2024-07-08
CUST03076,39,Female,Mass,2024-01-09
CUST03077,39,Male,Mass,2024-02-04
CUST03078,60,Male,Mass,2025-03-27
CUST03079,42,Female,Mass,2024-11-27
CUST03080,39,Male,Mass,2022-12-21
CUST03081,45,Female,Premium,2021-05-10
CUST03082,46,Male,Mass,2024-04-09
CUST03083,30,Male,Business,2022-02-10
CUST03084,35,Male,Mass,2023-11-23
CUST03085,19,Male,Premium,2022-06-20
CUST03086,46,Male,Premium,2021-07-16
CUST03087,38,Female,Mass,2023-07-06
CUST03088,32,Female,Premium,2023-12-06
CUST03089,69,Female,Premium,2021-10-01
CUST03090,44,Female,Mass,2025-11-02
CUST03091,67,Female,Premium,2021-05-13
CUST03092,48,Female,Mass,2021-09-21
CUST03093,32,Male,Mass,2025-06-09
CUST03094,68,Male,Mass,2022-01-02
CUST03095,40,Male,Premium,2023-04-05
CUST03096,41,Male,Mass,2021-01-05
CUST03097,61,Male,Mass,2021-09-26
CUST03098,30,Female,Mass,2023-05-01
CUST03099,39,Male,Premium,2023-01-03
CUST03100,60,Other,Premium,2025-09-26
CUST03101,54,Male,Mass,2024-12-15
CUST03102,50,Male,Premium,2024-10-01
CUST03103,20,Other,Mass,2021-03-10
CUST03104,36,Female,Mass,2023-03-11
CUST03105,40,Male,Mass,2021-12-24
CUST03106,46,Female,Premium,2025-09-08
CUST03107,47,Female,Premium,2024-11-10
CUST03108,56,Male,Mass,2021-11-21
CUST03109,61,Male,Mass,2023-01-21
CUST03110,64,Female,Mass,2025-02-13
CUST03111,42,Female,Mass,2024-04-17
CUST03112,54,Male,Business,2021-09-13
CUST03113,64,Female,Mass,2022-02-23
CUST03114,25,Male,Mass,2021-07-30
CUST03115,59,Female,Premium,2023-06-30
CUST03116,33,Male,Mass,2025-10-29
CUST03117,25,Female,Premium,2022-08-07
CUST03118,18,Female,Premium,2024-10-22
CUST03119,61,Male,Premium,2022-07-31
CUST03120,22,Male,Mass,2021-06-15
CUST03121,20,Female,Mass,2021-08-02
CUST03122,18,Female,Mass,2022-06-13
CUST03123,21,Male,Mass,2024-04-11
CUST03124,57,Male,Premium,2024-02-27
CUST03125,52,Female,Mass,2021-01-03
CUST03126,49,Female,Premium,2023-06-14
CUST03127,59,Male,Mass,2023-06-15
CUST03128,51,Female,Premium,2025-11-19
CUST03129,60,Female,Mass,2023-12-30
CUST03130,42,Male,Mass,2021-02-21
CUST03131,27,Male,Mass,2022-03-13
CUST03132,38,Male,Premium,2024-11-02
CUST03133,63,Female,Mass,2023-10-19
CUST03134,56,Female,Mass,2025-11-30
CUST03135,44,Female,Mass,2025-11-10
CUST03136,44,Male,Mass,2021-04-04
CUST03137,19,Male,Premium,2025-05-02
CUST03138,58,Female,Premium,2022-08-10
CUST03139,65,Male,Mass,2022-08-26
CUST03140,30,Female,Mass,2021-03-27
CUST03141,26,Female,Mass,2022-06-02
CUST03142,69,Male,Business,2023-01-12
CUST03143,53,Male,Mass,2022-03-06
CUST03144,39,Male,Premium,2023-05-13
CUST03145,59,Male,Premium,2023-04-09
CUST03146,43,Female,Premium,2021-02-12
CUST03147,29,Male,Business,2025-09-30
CUST03148,34,Male,Mass,2024-10-25
CUST03149,31,Female,Business,2022-02-08
CUST03150,31,Male,Premium,2024-08-19
CUST03151,51,Female,Mass,2024-04-20
CUST03152,70,Male,Premium,2021-06-18
CUST03153,37,Male,Premium,2021-07-22
CUST03154,28,Male,Premium,2022-12-07
CUST03155,33,Male,Mass,2022-06-27
CUST03156,68,Female,Mass,2021-04-12
CUST03157,48,Female,Mass,2025-05-19
CUST03158,23,Male,Premium,2021-12-12
CUST03159,36,Male,Business,2022-08-26
CUST03160,54,Male,Mass,2022-03-18
CUST03161,21,Male,Mass,2021-09-07
CUST03162,64,Male,Premium,2024-04-21
CUST03163,21,Female,Mass,2024-08-18
CUST03164,37,Female,Mass,2023-05-28
CUST03165,27,Male,Premium,2024-07-27
CUST03166,41,Female,Mass,2025-10-07
CUST03167,52,Female,Mass,2024-01-18
CUST03168,43,Male,Premium,2024-12-19
CUST03169,54,Female,Mass,2024-08-01
CUST03170,55,Female,Premium,2022-11-02
CUST03171,38,Male,Mass,2024-02-28
CUST03172,57,Other,Mass,2021-09-05
CUST03173,56,Male,Mass,2022-10-14
CUST03174,38,Male,Premium,2023-06-20
CUST03175,27,Female,Mass,2024-04-27
CUST03176,55,Male,Premium,2021-04-01
CUST03177,63,Male,Mass,2022-07-22
CUST03178,21,Male,Premium,2025-10-28
CUST03179,62,Female,Mass,2024-04-03
CUST03180,37,Female,Mass,2022-07-02
CUST03181,34,Female,Mass,2024-09-15
CUST03182,24,Female,Mass,2025-04-14
CUST03183,21,Male,Mass,2021-03-21
CUST03184,46,Male,Mass,2023-07-23
CUST03185,31,Female,Business,2023-09-08
CUST03186,20,Female,Mass,2023-05-20
CUST03187,41,Male,Mass,2021-06-18
CUST03188,54,Male,Premium,2025-04-18
CUST03189,33,Female,Mass,2024-01-22
CUST03190,69,Female,Mass,2022-09-16
CUST03191,21,Female,Mass,2022-01-14
CUST03192,41,Male,Mass,2024-05-17
CUST03193,51,Other,Mass,2021-07-13
CUST03194,47,Female,Mass,2021-09-21
CUST03195,35,Female,Premium,2024-06-24
CUST03196,36,Female,Mass,2025-07-12
CUST03197,48,Female,Mass,2025-01-11
CUST03198,36,Female,Mass,2025-10-30
CUST03199,66,Female,Mass,2022-06-05
CUST03200,63,Female,Mass,2023-07-08
CUST03201,36,Female,Premium,2025-10-01
CUST03202,39,Male,Premium,2022-04-24
CUST03203,41,Female,Premium,2024-07-24
CUST03204,62,Female,Mass,2024-02-27
CUST03205,29,Female,Business,2024-08-18
CUST03206,47,Male,Mass,2022-07-28
CUST03207,55,Female,Mass,2025-03-18
CUST03208,70,Male,Mass,2024-10-15
CUST03209,48,Female,Premium,2023-04-23
CUST03210,53,Female,Mass,2024-10-12
CUST03211,36,Male,Mass,2025-01-29
CUST03212,65,Female,Premium,2024-04-10
CUST03213,62,Male,Mass,2025-11-16
CUST03214,53,Male,Premium,2024-01-17
CUST03215,47,Female,Mass,2025-03-04
CUST03216,66,Male,Mass,2023-06-15
CUST03217,50,Male,Mass,2024-01-12
CUST03218,35,Male,Mass,2022-06-01
CUST03219,69,Male,Mass,2023-10-21
CUST03220,66,Female,Premium,2025-04-24
CUST03221,45,Female,Business,2023-06-15
CUST03222,64,Female,Business,2024-09-07
CUST03223,28,Male,Mass,2022-04-10
CUST03224,62,Male,Mass,2025-05-30
CUST03225,50,Male,Mass,2022-09-05
CUST03226,34,Female,Premium,2024-03-10
CUST03227,23,Female,Business,2022-08-28
CUST03228,21,Female,Premium,2025-07-13
CUST03229,37,Female,Mass,2025-12-29
CUST03230,65,Female,Mass,2022-09-13
CUST03231,64,Female,Premium,2023-09-27
CUST03232,44,Female,Mass,2022-07-09
CUST03233,32,Male,Mass,2021-05-16
CUST03234,23,Male,Premium,2021-11-26
CUST03235,64,Female,Mass,2025-10-19
CUST03236,31,Female,Mass,2023-08-13
CUST03237,28,Other,Mass,2022-01-30
CUST03238,56,Male,Mass,2021-06-05
CUST03239,26,Male,Mass,2023-11-29
CUST03240,43,Female,Mass,2024-07-29
CUST03241,33,Female,Premium,2023-05-20
CUST03242,22,Male,Mass,2022-06-22
CUST03243,69,Female,Mass,2025-04-17
CUST03244,27,Male,Mass,2023-12-06
CUST03245,67,Male,Mass,2022-10-30
CUST03246,20,Female,Mass,2021-09-01
CUST03247,30,Female,Premium,2022-07-01
CUST03248,60,Male,Mass,2022-03-26
CUST03249,66,Male,Mass,2021-10-05
CUST03250,47,Female,Premium,2023-01-24
CUST03251,62,Male,Mass,2022-02-10
CUST03252,23,Female,Mass,2023-02-10
CUST03253,34,Female,Mass,2023-12-06
CUST03254,62,Male,Mass,2023-01-19
CUST03255,68,Female,Mass,2025-03-24
CUST03256,70,Female,Mass,2023-02-11
CUST03257,36,Male,Mass,2024-07-18
CUST03258,59,Male,Business,2025-04-29
CUST03259,52,Male,Mass,2021-08-26
CUST03260,63,Female,Mass,2024-04-05
CUST03261,43,Female,Mass,2024-10-31
CUST03262,68,Male,Mass,2025-05-31
CUST03263,22,Male,Mass,2025-08-20
CUST03264,46,Male,Mass,2021-07-20
CUST03265,54,Female,Premium,2023-01-16
CUST03266,37,Male,Premium,2021-08-20
CUST03267,66,Female,Mass,2025-01-09
CUST03268,38,Male,Premium,2022-12-25
CUST03269,27,Female,Mass,2024-12-12
CUST03270,22,Female,Mass,2024-03-23
CUST03271,53,Female,Premium,2024-10-23
CUST03272,23,Male,Premium,2022-12-26
CUST03273,43,Female,Mass,2021-03-28
CUST03274,21,Male,Mass,2025-04-03
CUST03275,56,Male,Mass,2022-12-04
CUST03276,56,Female,Mass,2023-03-31
CUST03277,67,Female,Premium,2021-02-23
CUST03278,52,Male,Mass,2025-10-18
CUST03279,18,Male,Mass,2023-12-02
CUST03280,41,Female,Mass,2024-10-04
CUST03281,53,Female,Mass,2024-06-07
CUST03282,23,Male,Premium,2023-01-12
CUST03283,58,Female,Premium,2022-11-25
CUST03284,63,Male,Mass,2022-03-12
CUST03285,61,Female,Mass,2024-03-10
CUST03286,48,Female,Mass,2024-08-04
CUST03287,37,Male,Mass,2024-09-07
CUST03288,41,Female,Mass,2022-08-17
CUST03289,42,Female,Mass,2022-03-18
CUST03290,53,Female,Mass,2021-06-16
CUST03291,38,Female,Mass,2022-07-20
CUST03292,47,Female,Premium,2025-01-26
CUST03293,41,Male,Mass,2025-01-19
CUST03294,61,Male,Premium,2021-03-14
CUST03295,59,Male,Mass,2022-12-26
CUST03296,47,Other,Premium,2025-09-03
CUST03297,39,Female,Mass,2023-08-06
CUST03298,45,Female,Premium,2021-09-27
CUST03299,24,Male,Mass,2021-08-07
CUST03300,52,Female,Business,2025-07-30
CUST03301,45,Female,Premium,2022-07-01
CUST03302,31,Female,Mass,2025-08-09
CUST03303,27,Male,Mass,2024-04-21
CUST03304,33,Male,Premium,2024-01-07
CUST03305,33,Female,Premium,2021-11-04
CUST03306,48,Female,Premium,2025-11-24
CUST03307,59,Male,Premium,2024-09-13
CUST03308,42,Female,Premium,2022-02-25
CUST03309,30,Male,Mass,2024-06-13
CUST03310,23,Female,Mass,2023-04-29
CUST03311,61,Female,Mass,2025-06-01
CUST03312,26,Male,Mass,2023-06-05
CUST03313,62,Female,Mass,2022-04-07
CUST03314,53,Male,Mass,2022-08-08
CUST03315,60,Male,Mass,2025-04-12
CUST03316,37,Female,Mass,2023-07-05
CUST03317,35,Male,Mass,2021-02-07
CUST03318,60,Male,Mass,2025-11-25
CUST03319,38,Male,Mass,2022-03-02
CUST03320,21,Male,Mass,2025-06-10
CUST03321,67,Male,Premium,2022-03-10
CUST03322,50,Male,Mass,2024-10-14
CUST03323,44,Female,Premium,2023-11-21
CUST03324,24,Male,Mass,2021-07-24
CUST03325,23,Female,Mass,2022-12-06
CUST03326,32,Male,Mass,2023-01-12
CUST03327,35,Male,Mass,2024-04-19
CUST03328,49,Male,Mass,2025-11-16
CUST03329,28,Female,Mass,2021-02-09
CUST03330,37,Female,Premium,2023-04-21
CUST03331,41,Female,Premium,2024-12-17
CUST03332,32,Male,Business,2023-06-25
CUST03333,65,Female,Business,2024-03-26
CUST03334,24,Male,Mass,2021-06-17
CUST03335,38,Male,Mass,2025-08-21
CUST03336,59,Female,Mass,2022-10-04
CUST03337,43,Male,Mass,2024-01-11
CUST03338,61,Other,Premium,2025-08-19
CUST03339,31,Male,Premium,2022-11-18
